Country name,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year","Most people can be trusted, Gallup","Most people can be trusted, WVS round 1981-1984","Most people can be trusted, WVS round 1989-1993","Most people can be trusted, WVS round 1994-1998","Most people can be trusted, WVS round 1999-2004","Most people can be trusted, WVS round 2005-2009","Most people can be trusted, WVS round 2010-2014"
Belgium,2018,6.892171859741211,10.672445297241211,0.9298155307769775,72.0,0.8083866238594055,-0.12727834284305573,0.6304118037223816,0.7495627403259277,0.25029733777046204,0.44194453954696655,1.1664785924193855,1.1512649280810394,1.5480906963348389,0.22461579740047455,0.11999340720998322,0.2843076923076924,0.29952457547187805,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Benin,2018,5.819827079772949,7.663907051086426,0.5035440325737,54.29999923706055,0.7132640480995178,0.024661164730787277,0.7465107440948486,0.6466551423072815,0.4678718149662018,0.6392197608947754,0.012971590348505757,-0.7246593912004814,3.313297986984253,0.5693120956420898,0.5109999999999988,0.4326666666666667,0.6062432527542114,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Bolivia,2018,5.91573429107666,8.860530853271484,0.8271594643592834,63.599998474121094,0.8632468581199646,-0.08756835013628006,0.7860445976257324,0.7419726252555847,0.3874688744544983,0.3995882272720337,-0.12145330132648971,-0.5897872507947046,2.2045419216156006,0.3726573586463928,0.39275813164790996,0.5216,0.4501130282878876,-0.2145925164222678,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Bosnia and Herzegovina,2018,5.887401103973389,9.402726173400879,0.8358895778656006,67.80000305175781,0.6588464379310608,0.12462690472602844,0.9128577709197998,0.6429395079612732,0.2773650586605072,0.2540971636772156,-0.8692555221676808,-0.7910126036120588,1.9877502918243408,0.3376277983188629,0.3234375000000017,0.3256,0.3858174979686737,2.1831979900598966,0.3904802825450897,0.28392481539737097,0.2475000023841858,0.15583333373069763,0.2643360556709388,0.23749304511730077
Botswana,2018,3.4613656997680664,9.68022632598877,0.7949360013008118,58.900001525878906,0.817621111869812,-0.259084016084671,0.8069454431533813,0.7296432256698608,0.26708370447158813,0.7187881469726562,0.9991225838274584,0.16760183585833927,2.637892484664917,0.7620958685874939,0.3737979789250913,0.626,0.6161604523658752,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Brazil,2018,6.190921783447266,9.55793285369873,0.8815052509307861,66.4000015258789,0.7506090402603149,-0.1263265162706375,0.7632513046264648,0.7497278451919556,0.34965625405311584,0.16818664968013763,-0.28974775272699016,-0.6535253009138302,2.6378672122955322,0.42608633637428284,0.972813714902808,0.5472857142857142,0.4203971326351166,0.3121985197067314,0.3904802825450897,0.06601986289024353,0.24957434069304985,0.26807041443474666,0.09381109476089478,0.07063784450292587
Bulgaria,2018,5.098813533782959,9.873218536376953,0.9238532781600952,66.80000305175781,0.7243359088897705,-0.1791096031665802,0.9520144462585449,0.6390218734741211,0.18909098207950592,0.21899589896202087,0.7688192428952845,-0.1441574102244329,2.037506580352783,0.39960405230522156,1.0551566265060228,0.35466666666666663,0.34120652079582214,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.23694029450416565,0.26807041443474666,0.19657067954540253,0.23749304511730077
Burkina Faso,2018,4.927236080169678,7.47052001953125,0.6648594737052917,53.900001525878906,0.7207434773445129,-0.00438124081119895,0.7573986053466797,0.7108835577964783,0.342865526676178,0.6222550868988037,0.24052776459384217,-0.5474534781484235,2.6460697650909424,0.5370292067527771,0.3737979789250913,0.39466666666666667,0.6051021218299866,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.14353418350219727,0.23749304511730077
Burundi,2018,3.775283098220825,6.541032791137695,0.48471522331237793,53.400001525878906,0.6463986039161682,-0.01933417282998562,0.5986076593399048,0.6664415001869202,0.3627665936946869,-1.693826854228972,9.752716541290285,-0.7538033723831179,2.815765857696533,0.7458422780036926,0.3737979789250913,0.36,0.6808127164840698,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Cambodia,2018,5.121837615966797,8.253352165222168,0.7946053743362427,61.599998474121094,0.9583048224449158,0.03378676623106003,0.6292323740582121,0.8445925116539001,0.41434580087661743,0.8772826008400356,-0.9537522486964729,-0.7995374486410805,2.911452531814575,0.5684390664100647,0.3737979789250913,0.3854377083728868,0.6034391522407532,-0.13244752585889258,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Cameroon,2018,5.25073766708374,8.13347053527832,0.676825225353241,52.70000076293945,0.8163049817085266,0.03250691667199135,0.884441614151001,0.6424365043640137,0.3556424081325531,0.6452262997627258,-0.6581309423050907,-1.1061768888265817,2.921313524246216,0.556362509727478,0.4877142857142826,0.4383333333333333,0.5217510461807251,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.26807041443474666,0.2643360556709388,0.23749304511730077
Canada,2018,7.175496578216553,10.701248168945312,0.9227187633514404,73.5999984741211,0.9457828998565674,0.09796612709760666,0.37174084782600403,0.8236686587333679,0.2593976557254791,0.6104668974876404,1.3169975943527727,1.735967328419966,1.7644574642181396,0.24590039253234863,0.3599999999999947,0.33680000000000004,0.4654422402381897,0.1911082978153389,0.3904802825450897,0.28392481539737097,0.24957434069304985,0.3854691982269287,0.41850045323371887,0.23749304511730077
